date,sku_id,dc_id,quantity,is_promotional,out_of_stock_lost_sales
2026-03-28,MED018,DC008,21.66,False,0.0
2026-03-28,MED019,DC001,13.28,False,0.0
2026-03-28,MED019,DC002,1.82,False,0.0
2026-03-28,MED019,DC003,38.88,False,0.0
2026-03-28,MED019,DC004,33.22,False,0.0
2026-03-28,MED019,DC005,28.6,False,0.0
2026-03-28,MED019,DC006,66.33,False,0.0
2026-03-28,MED019,DC007,25.13,False,0.0
2026-03-28,MED019,DC008,68.11,False,0.0
2026-03-28,MED020,DC001,39.92,False,0.0
2026-03-28,MED020,DC002,8.99,False,0.0
2026-03-28,MED020,DC003,26.67,False,0.0
2026-03-28,MED020,DC004,22.41,False,0.0
2026-03-28,MED020,DC005,0.68,False,0.0
2026-03-28,MED020,DC006,13.37,False,0.0
2026-03-28,MED020,DC007,32.57,False,0.0
2026-03-28,MED020,DC008,43.34,False,0.0
2026-03-28,MED021,DC001,143.86,False,0.0
2026-03-28,MED021,DC002,125.05,False,0.0
2026-03-28,MED021,DC003,113.84,False,0.0
2026-03-28,MED021,DC004,169.2,False,0.0
2026-03-28,MED021,DC005,184.33,False,0.0
2026-03-28,MED021,DC006,95.47,False,0.0
2026-03-28,MED021,DC007,49.56,False,0.0
2026-03-28,MED021,DC008,46.36,False,0.0
2026-03-28,MED022,DC001,41.98,False,0.0
2026-03-28,MED022,DC002,28.62,False,0.0
2026-03-28,MED022,DC003,30.86,False,0.0
2026-03-28,MED022,DC004,11.6,False,0.0
2026-03-28,MED022,DC005,21.73,False,0.0
2026-03-28,MED022,DC006,26.19,False,0.0
2026-03-28,MED022,DC007,31.1,False,0.0
2026-03-28,MED022,DC008,25.19,False,0.0
2026-03-28,MED023,DC001,17.16,False,0.0
2026-03-28,MED023,DC002,24.14,False,0.0
2026-03-28,MED023,DC003,79.16,False,0.0
2026-03-28,MED023,DC004,52.56,False,0.0
2026-03-28,MED023,DC005,73.93,False,0.0
2026-03-28,MED023,DC006,20.99,False,0.0
2026-03-28,MED023,DC007,0.0,False,0.0
2026-03-28,MED023,DC008,54.81,False,0.0
2026-03-28,MED024,DC001,19.33,False,0.0
2026-03-28,MED024,DC002,32.31,False,0.0
2026-03-28,MED024,DC003,63.67,False,0.0
2026-03-28,MED024,DC004,36.01,False,0.0
2026-03-28,MED024,DC005,57.8,False,0.0
2026-03-28,MED024,DC006,34.66,False,0.0
2026-03-28,MED024,DC007,21.86,False,0.0
2026-03-28,MED024,DC008,32.3,False,0.0
2026-03-28,MED025,DC001,129.77,False,0.0
2026-03-28,MED025,DC002,130.51,False,0.0
2026-03-28,MED025,DC003,93.98,False,0.0
2026-03-28,MED025,DC004,106.57,False,0.0
2026-03-28,MED025,DC005,81.01,False,0.0
2026-03-28,MED025,DC006,115.25,False,0.0
2026-03-28,MED025,DC007,126.32,False,0.0
2026-03-28,MED025,DC008,103.33,False,0.0
2026-03-28,MED026,DC001,70.53,False,0.0
2026-03-28,MED026,DC002,90.59,False,0.0
2026-03-28,MED026,DC003,91.71,False,0.0
2026-03-28,MED026,DC004,85.15,False,0.0
2026-03-28,MED026,DC005,87.05,False,0.0
2026-03-28,MED026,DC006,80.17,False,0.0
2026-03-28,MED026,DC007,103.01,False,0.0
2026-03-28,MED026,DC008,97.94,False,0.0
2026-03-28,MED027,DC001,55.53,False,0.0
2026-03-28,MED027,DC002,55.03,False,0.0
2026-03-28,MED027,DC003,68.63,False,0.0
2026-03-28,MED027,DC004,86.45,False,0.0
2026-03-28,MED027,DC005,75.87,False,0.0
2026-03-28,MED027,DC006,61.64,False,0.0
2026-03-28,MED027,DC007,77.91,False,0.0
2026-03-28,MED027,DC008,67.26,False,0.0
2026-03-28,MED028,DC001,40.2,False,0.0
2026-03-28,MED028,DC002,26.49,False,0.0
2026-03-28,MED028,DC003,21.74,False,0.0
2026-03-28,MED028,DC004,25.74,False,0.0
2026-03-28,MED028,DC005,33.68,False,0.0
2026-03-28,MED028,DC006,19.88,False,0.0
2026-03-28,MED028,DC007,27.0,False,0.0
2026-03-28,MED028,DC008,23.53,False,0.0
2026-03-28,MED029,DC001,52.35,False,0.0
2026-03-28,MED029,DC002,40.83,False,0.0
2026-03-28,MED029,DC003,48.97,False,0.0
2026-03-28,MED029,DC004,53.48,False,0.0
2026-03-28,MED029,DC005,31.7,False,0.0
2026-03-28,MED029,DC006,27.52,False,0.0
2026-03-28,MED029,DC007,27.92,False,0.0
2026-03-28,MED029,DC008,38.39,True,0.0
2026-03-28,MED030,DC001,35.11,False,0.0
2026-03-28,MED030,DC002,2.23,False,0.0
2026-03-28,MED030,DC003,20.44,False,0.0
2026-03-28,MED030,DC004,35.49,False,0.0
2026-03-28,MED030,DC005,38.3,False,0.0
2026-03-28,MED030,DC006,19.0,False,0.0
2026-03-28,MED030,DC007,28.47,False,0.0
2026-03-28,MED030,DC008,27.09,False,0.0
2026-03-28,MED031,DC001,26.44,False,0.0
2026-03-28,MED031,DC002,26.57,False,0.0
2026-03-28,MED031,DC003,51.1,False,0.0
2026-03-28,MED031,DC004,36.8,False,0.0
2026-03-28,MED031,DC005,53.56,False,0.0
2026-03-28,MED031,DC006,23.7,False,0.0
2026-03-28,MED031,DC007,27.84,False,0.0
2026-03-28,MED031,DC008,15.33,False,0.0
2026-03-28,MED032,DC001,24.71,False,0.0
2026-03-28,MED032,DC002,56.04,False,0.0
2026-03-28,MED032,DC003,28.03,False,0.0
2026-03-28,MED032,DC004,56.24,False,0.0
2026-03-28,MED032,DC005,19.7,False,0.0
2026-03-28,MED032,DC006,21.89,False,0.0
2026-03-28,MED032,DC007,30.12,False,0.0
2026-03-28,MED032,DC008,33.33,False,0.0
2026-03-28,MED033,DC001,47.4,False,0.0
2026-03-28,MED033,DC002,41.77,False,0.0
2026-03-28,MED033,DC003,31.43,False,0.0
2026-03-28,MED033,DC004,34.81,False,0.0
2026-03-28,MED033,DC005,32.59,False,0.0
2026-03-28,MED033,DC006,25.49,False,0.0
2026-03-28,MED033,DC007,25.81,False,0.0
2026-03-28,MED033,DC008,48.65,False,0.0
2026-03-28,MED034,DC001,74.03,False,0.0
2026-03-28,MED034,DC002,116.87,False,0.0
2026-03-28,MED034,DC003,92.5,False,0.0
2026-03-28,MED034,DC004,74.65,False,0.0
2026-03-28,MED034,DC005,93.45,False,0.0
2026-03-28,MED034,DC006,102.72,False,0.0
2026-03-28,MED034,DC007,98.15,False,0.0
2026-03-28,MED034,DC008,226.39999999999998,False,0.0
2026-03-28,MED035,DC001,50.58,False,0.0
2026-03-28,MED035,DC002,2.25,False,0.0
2026-03-28,MED035,DC003,22.85,False,0.0
2026-03-28,MED035,DC004,16.14,False,0.0
2026-03-28,MED035,DC005,52.95,False,0.0
2026-03-28,MED035,DC006,25.23,False,0.0
2026-03-28,MED035,DC007,46.42,False,0.0
2026-03-28,MED035,DC008,41.08,False,0.0
2026-03-28,MED036,DC001,27.01,False,0.0
2026-03-28,MED036,DC002,34.71,False,0.0
2026-03-28,MED036,DC003,87.3,False,0.0
2026-03-28,MED036,DC004,29.43,False,0.0
2026-03-28,MED036,DC005,54.61,False,0.0
2026-03-28,MED036,DC006,29.24,False,0.0
2026-03-28,MED036,DC007,42.34,False,0.0
2026-03-28,MED036,DC008,49.83,False,0.0
2026-03-28,MED037,DC001,101.51,False,0.0
2026-03-28,MED037,DC002,95.7,False,0.0
2026-03-28,MED037,DC003,136.53,False,0.0
2026-03-28,MED037,DC004,83.01,False,0.0
2026-03-28,MED037,DC005,84.13,False,0.0
2026-03-28,MED037,DC006,79.92,False,0.0
2026-03-28,MED037,DC007,149.56,False,0.0
2026-03-28,MED037,DC008,141.59,False,0.0
2026-03-28,MED038,DC001,162.93,False,0.0
2026-03-28,MED038,DC002,92.87,False,0.0
2026-03-28,MED038,DC003,183.14,False,0.0
2026-03-28,MED038,DC004,84.12,False,0.0
2026-03-28,MED038,DC005,149.66,False,0.0
2026-03-28,MED038,DC006,93.0,False,0.0
2026-03-28,MED038,DC007,88.32,False,0.0
2026-03-28,MED038,DC008,92.28,False,0.0
2026-03-28,MED039,DC001,90.99500000000002,False,0.0
2026-03-28,MED039,DC002,26.1,False,0.0
2026-03-28,MED039,DC003,26.78,False,0.0
2026-03-28,MED039,DC004,14.62,False,0.0
2026-03-28,MED039,DC005,14.28,False,0.0
2026-03-28,MED039,DC006,14.83,False,0.0
2026-03-28,MED039,DC007,20.9,False,0.0
2026-03-28,MED039,DC008,20.15,False,0.0
2026-03-28,MED040,DC001,5.92,False,0.0
2026-03-28,MED040,DC002,29.98,False,0.0
2026-03-28,MED040,DC003,69.28,False,0.0
2026-03-28,MED040,DC004,14.71,False,0.0
2026-03-28,MED040,DC005,22.06,False,0.0
2026-03-28,MED040,DC006,35.7,False,0.0
2026-03-28,MED040,DC007,13.64,False,0.0
2026-03-28,MED040,DC008,37.85,False,0.0
2026-03-29,MED001,DC001,11.16,False,0.0
2026-03-29,MED001,DC002,25.42,False,0.0
2026-03-29,MED001,DC003,17.1,False,0.0
2026-03-29,MED001,DC004,11.71,False,0.0
2026-03-29,MED001,DC005,11.89,False,0.0
2026-03-29,MED001,DC006,12.31,False,0.0
2026-03-29,MED001,DC007,22.85,False,0.0
2026-03-29,MED001,DC008,8.09,False,0.0
2026-03-29,MED002,DC001,15.29,False,0.0
2026-03-29,MED002,DC002,15.81,False,0.0
2026-03-29,MED002,DC003,18.44,False,0.0
2026-03-29,MED002,DC004,17.21,False,0.0
2026-03-29,MED002,DC005,11.33,False,0.0
2026-03-29,MED002,DC006,55.794999999999995,False,0.0
2026-03-29,MED002,DC007,18.03,False,0.0
2026-03-29,MED002,DC008,15.49,False,0.0
2026-03-29,MED003,DC001,66.72,False,0.0
2026-03-29,MED003,DC002,69.97,False,0.0
2026-03-29,MED003,DC003,56.03,False,0.0
2026-03-29,MED003,DC004,60.34,False,0.0
2026-03-29,MED003,DC005,174.505,False,0.0
2026-03-29,MED003,DC006,51.24,False,0.0
2026-03-29,MED003,DC007,71.17,False,0.0
2026-03-29,MED003,DC008,51.2,False,0.0
2026-03-29,MED004,DC001,96.61,False,0.0
2026-03-29,MED004,DC002,136.09,False,0.0
2026-03-29,MED004,DC003,130.08,False,0.0
2026-03-29,MED004,DC004,112.39,False,0.0
2026-03-29,MED004,DC005,121.18,False,0.0
2026-03-29,MED004,DC006,77.12,False,0.0
2026-03-29,MED004,DC007,95.95,False,0.0
2026-03-29,MED004,DC008,100.11,False,0.0
2026-03-29,MED005,DC001,30.13,False,0.0
2026-03-29,MED005,DC002,24.35,False,0.0
2026-03-29,MED005,DC003,0.0,False,0.0
2026-03-29,MED005,DC004,44.28,False,0.0
2026-03-29,MED005,DC005,56.52,False,0.0
2026-03-29,MED005,DC006,71.93,False,0.0
2026-03-29,MED005,DC007,17.56,False,0.0
2026-03-29,MED005,DC008,15.7,False,0.0
2026-03-29,MED006,DC001,0.0,False,0.0
2026-03-29,MED006,DC002,18.84,False,0.0
2026-03-29,MED006,DC003,30.25,False,0.0
2026-03-29,MED006,DC004,15.8,False,0.0
2026-03-29,MED006,DC005,42.11,False,0.0
2026-03-29,MED006,DC006,19.2,False,0.0
2026-03-29,MED006,DC007,23.05,False,0.0
2026-03-29,MED006,DC008,8.63,False,0.0
2026-03-29,MED007,DC001,55.47,False,0.0
2026-03-29,MED007,DC002,21.49,False,0.0
2026-03-29,MED007,DC003,61.57,False,0.0
2026-03-29,MED007,DC004,62.03,False,0.0
2026-03-29,MED007,DC005,71.55,False,0.0
2026-03-29,MED007,DC006,35.87,False,0.0
2026-03-29,MED007,DC007,53.57,False,0.0
2026-03-29,MED007,DC008,59.62,False,0.0
2026-03-29,MED008,DC001,118.23,False,0.0
2026-03-29,MED008,DC002,100.91,False,0.0
2026-03-29,MED008,DC003,80.68,False,0.0
2026-03-29,MED008,DC004,102.43,False,0.0
2026-03-29,MED008,DC005,95.81,False,0.0
2026-03-29,MED008,DC006,90.32,False,0.0
2026-03-29,MED008,DC007,107.95,False,0.0
2026-03-29,MED008,DC008,97.24,False,0.0
2026-03-29,MED009,DC001,98.52,False,0.0
2026-03-29,MED009,DC002,85.13,False,0.0
2026-03-29,MED009,DC003,102.67,False,0.0
2026-03-29,MED009,DC004,163.18,False,0.0
2026-03-29,MED009,DC005,126.66,False,0.0
2026-03-29,MED009,DC006,114.98,False,0.0
2026-03-29,MED009,DC007,106.89,False,0.0
2026-03-29,MED009,DC008,105.45,False,0.0
2026-03-29,MED010,DC001,77.72,False,0.0
2026-03-29,MED010,DC002,23.14,False,0.0
2026-03-29,MED010,DC003,58.28,False,0.0
2026-03-29,MED010,DC004,27.82,False,0.0
2026-03-29,MED010,DC005,112.77,False,0.0
2026-03-29,MED010,DC006,63.73,False,0.0
2026-03-29,MED010,DC007,80.3,False,0.0
2026-03-29,MED010,DC008,20.05,False,0.0
2026-03-29,MED011,DC001,49.26,False,0.0
2026-03-29,MED011,DC002,31.43,False,0.0
2026-03-29,MED011,DC003,36.93,False,0.0
2026-03-29,MED011,DC004,56.77,False,0.0
2026-03-29,MED011,DC005,21.92,False,0.0
2026-03-29,MED011,DC006,38.14,False,0.0
2026-03-29,MED011,DC007,41.19,False,0.0
2026-03-29,MED011,DC008,42.26,False,0.0
2026-03-29,MED012,DC001,37.9,False,0.0
2026-03-29,MED012,DC002,180.16,False,0.0
2026-03-29,MED012,DC003,0.0,False,0.0
2026-03-29,MED012,DC004,144.98,False,0.0
2026-03-29,MED012,DC005,146.88,False,0.0
2026-03-29,MED012,DC006,169.76,False,0.0
2026-03-29,MED012,DC007,0.0,False,0.0
2026-03-29,MED012,DC008,14.46,False,0.0
2026-03-29,MED013,DC001,42.81,False,0.0
2026-03-29,MED013,DC002,13.66,False,0.0
2026-03-29,MED013,DC003,16.0,False,0.0
2026-03-29,MED013,DC004,25.68,False,0.0
2026-03-29,MED013,DC005,31.56,False,0.0
2026-03-29,MED013,DC006,43.68,False,0.0
2026-03-29,MED013,DC007,28.3,False,0.0
2026-03-29,MED013,DC008,24.64,False,0.0
2026-03-29,MED014,DC001,41.26,False,0.0
2026-03-29,MED014,DC002,43.89,False,0.0
2026-03-29,MED014,DC003,43.42,False,0.0
2026-03-29,MED014,DC004,33.13,False,0.0
2026-03-29,MED014,DC005,3.59,False,0.0
2026-03-29,MED014,DC006,20.83,False,0.0
2026-03-29,MED014,DC007,59.69,False,0.0
2026-03-29,MED014,DC008,39.19,False,0.0
2026-03-29,MED015,DC001,108.88,False,0.0
2026-03-29,MED015,DC002,141.17,False,0.0
2026-03-29,MED015,DC003,90.79,False,0.0
2026-03-29,MED015,DC004,96.03,False,0.0
2026-03-29,MED015,DC005,104.17,False,0.0
2026-03-29,MED015,DC006,91.19,False,0.0
2026-03-29,MED015,DC007,103.34,False,0.0
2026-03-29,MED015,DC008,96.88,False,0.0
2026-03-29,MED016,DC001,0.0,False,0.0
2026-03-29,MED016,DC002,38.39,False,0.0
2026-03-29,MED016,DC003,0.0,False,0.0
2026-03-29,MED016,DC004,37.88,False,0.0
2026-03-29,MED016,DC005,84.18,False,0.0
2026-03-29,MED016,DC006,23.7,False,0.0
2026-03-29,MED016,DC007,0.0,False,0.0
2026-03-29,MED016,DC008,28.59,False,0.0
2026-03-29,MED017,DC001,14.7,False,0.0
2026-03-29,MED017,DC002,24.27,False,0.0
2026-03-29,MED017,DC003,19.29,False,0.0
2026-03-29,MED017,DC004,31.75,False,0.0
2026-03-29,MED017,DC005,28.08,False,0.0
2026-03-29,MED017,DC006,19.25,False,0.0
2026-03-29,MED017,DC007,25.08,False,0.0
2026-03-29,MED017,DC008,17.64,False,0.0
2026-03-29,MED018,DC001,35.99,False,0.0
2026-03-29,MED018,DC002,29.21,False,0.0
2026-03-29,MED018,DC003,48.56,False,0.0
2026-03-29,MED018,DC004,60.0,False,0.0
2026-03-29,MED018,DC005,49.11,False,0.0
2026-03-29,MED018,DC006,51.23,False,0.0
2026-03-29,MED018,DC007,51.25,False,0.0
2026-03-29,MED018,DC008,44.87,False,0.0
2026-03-29,MED019,DC001,19.87,False,0.0
2026-03-29,MED019,DC002,73.49,False,0.0
2026-03-29,MED019,DC003,75.44,False,0.0
2026-03-29,MED019,DC004,36.96,False,0.0
2026-03-29,MED019,DC005,34.38,False,0.0
2026-03-29,MED019,DC006,52.94,False,0.0
2026-03-29,MED019,DC007,51.78,False,0.0
2026-03-29,MED019,DC008,37.57,False,0.0
2026-03-29,MED020,DC001,15.08,False,0.0
2026-03-29,MED020,DC002,28.54,False,0.0
2026-03-29,MED020,DC003,30.66,False,0.0
2026-03-29,MED020,DC004,32.17,False,0.0
2026-03-29,MED020,DC005,28.91,False,0.0
2026-03-29,MED020,DC006,23.55,False,0.0
2026-03-29,MED020,DC007,34.49,False,0.0
2026-03-29,MED020,DC008,26.46,False,0.0
2026-03-29,MED021,DC001,99.47,False,0.0
2026-03-29,MED021,DC002,108.7,False,0.0
2026-03-29,MED021,DC003,57.84,False,0.0
2026-03-29,MED021,DC004,108.65,False,0.0
2026-03-29,MED021,DC005,136.94,False,0.0
2026-03-29,MED021,DC006,125.61,False,0.0
2026-03-29,MED021,DC007,163.98,False,0.0
2026-03-29,MED021,DC008,106.03,False,0.0
2026-03-29,MED022,DC001,33.85,False,0.0
2026-03-29,MED022,DC002,36.83,False,0.0
2026-03-29,MED022,DC003,51.96,False,0.0
2026-03-29,MED022,DC004,30.51,False,0.0
2026-03-29,MED022,DC005,18.91,False,0.0
2026-03-29,MED022,DC006,37.37,False,0.0
2026-03-29,MED022,DC007,47.3,False,0.0
2026-03-29,MED022,DC008,25.95,False,0.0
2026-03-29,MED023,DC001,69.04,False,0.0
2026-03-29,MED023,DC002,79.74,False,0.0
2026-03-29,MED023,DC003,73.9,False,0.0
2026-03-29,MED023,DC004,49.29,False,0.0
2026-03-29,MED023,DC005,37.77,False,0.0
2026-03-29,MED023,DC006,43.58,False,0.0
2026-03-29,MED023,DC007,58.48,False,0.0
2026-03-29,MED023,DC008,70.89,False,0.0
2026-03-29,MED024,DC001,32.17,False,0.0
2026-03-29,MED024,DC002,24.55,False,0.0
2026-03-29,MED024,DC003,34.54,False,0.0
2026-03-29,MED024,DC004,37.79,False,0.0
2026-03-29,MED024,DC005,32.66,False,0.0
2026-03-29,MED024,DC006,19.68,False,0.0
2026-03-29,MED024,DC007,26.67,False,0.0
2026-03-29,MED024,DC008,38.73,False,0.0
2026-03-29,MED025,DC001,81.75,False,0.0
2026-03-29,MED025,DC002,70.96,False,0.0
2026-03-29,MED025,DC003,125.66,False,0.0
2026-03-29,MED025,DC004,110.52,False,0.0
2026-03-29,MED025,DC005,111.97,False,0.0
2026-03-29,MED025,DC006,86.4,False,0.0
2026-03-29,MED025,DC007,113.96,False,0.0
2026-03-29,MED025,DC008,106.94,False,0.0
2026-03-29,MED026,DC001,52.66,False,0.0
2026-03-29,MED026,DC002,111.4,False,0.0
2026-03-29,MED026,DC003,86.69,False,0.0
2026-03-29,MED026,DC004,75.86,False,0.0
2026-03-29,MED026,DC005,76.21,False,0.0
2026-03-29,MED026,DC006,44.24,False,0.0
2026-03-29,MED026,DC007,95.18,False,0.0
2026-03-29,MED026,DC008,88.71,False,0.0
2026-03-29,MED027,DC001,69.75,False,0.0
2026-03-29,MED027,DC002,96.22,False,0.0
2026-03-29,MED027,DC003,48.35,False,0.0
2026-03-29,MED027,DC004,62.5,False,0.0
2026-03-29,MED027,DC005,57.95,False,0.0
2026-03-29,MED027,DC006,68.22,False,0.0
2026-03-29,MED027,DC007,74.45,False,0.0
2026-03-29,MED027,DC008,80.97,False,0.0
2026-03-29,MED028,DC001,21.53,False,0.0
2026-03-29,MED028,DC002,17.64,False,0.0
2026-03-29,MED028,DC003,36.41,False,0.0
2026-03-29,MED028,DC004,41.73,False,0.0
2026-03-29,MED028,DC005,25.12,False,0.0
2026-03-29,MED028,DC006,18.53,False,0.0
2026-03-29,MED028,DC007,34.87,False,0.0
2026-03-29,MED028,DC008,13.47,False,0.0
2026-03-29,MED029,DC001,44.26,False,0.0
2026-03-29,MED029,DC002,40.41,False,0.0
2026-03-29,MED029,DC003,35.47,False,0.0
2026-03-29,MED029,DC004,38.72,False,0.0
2026-03-29,MED029,DC005,32.5,False,0.0
2026-03-29,MED029,DC006,41.84,False,0.0
2026-03-29,MED029,DC007,41.99,False,0.0
2026-03-29,MED029,DC008,44.27,True,0.0
2026-03-29,MED030,DC001,19.26,False,0.0
2026-03-29,MED030,DC002,21.56,False,0.0
2026-03-29,MED030,DC003,38.66,False,0.0
2026-03-29,MED030,DC004,22.91,False,0.0
2026-03-29,MED030,DC005,45.02,False,0.0
2026-03-29,MED030,DC006,34.98,False,0.0
2026-03-29,MED030,DC007,34.74,False,0.0
2026-03-29,MED030,DC008,48.16,False,0.0
2026-03-29,MED031,DC001,17.49,False,0.0
2026-03-29,MED031,DC002,23.97,False,0.0
2026-03-29,MED031,DC003,46.39,False,0.0
2026-03-29,MED031,DC004,26.13,False,0.0
2026-03-29,MED031,DC005,0.48,False,0.0
2026-03-29,MED031,DC006,26.68,False,0.0
2026-03-29,MED031,DC007,30.06,False,0.0
2026-03-29,MED031,DC008,2.47,False,0.0
2026-03-29,MED032,DC001,49.5,False,0.0
2026-03-29,MED032,DC002,25.84,False,0.0
2026-03-29,MED032,DC003,37.88,False,0.0
2026-03-29,MED032,DC004,109.005,False,0.0
2026-03-29,MED032,DC005,19.2,False,0.0
2026-03-29,MED032,DC006,21.72,False,0.0
2026-03-29,MED032,DC007,23.28,False,0.0
2026-03-29,MED032,DC008,46.63,False,0.0
2026-03-29,MED033,DC001,34.66,False,0.0
2026-03-29,MED033,DC002,30.2,False,0.0
2026-03-29,MED033,DC003,25.28,False,0.0
2026-03-29,MED033,DC004,50.68,False,0.0
2026-03-29,MED033,DC005,53.88,False,0.0
2026-03-29,MED033,DC006,50.55,False,0.0
2026-03-29,MED033,DC007,42.29,False,0.0
2026-03-29,MED033,DC008,39.88,False,0.0
2026-03-29,MED034,DC001,81.67,False,0.0
2026-03-29,MED034,DC002,93.74,False,0.0
2026-03-29,MED034,DC003,88.29,False,0.0
2026-03-29,MED034,DC004,61.58,False,0.0
2026-03-29,MED034,DC005,97.43,False,0.0
2026-03-29,MED034,DC006,75.63,False,0.0
2026-03-29,MED034,DC007,99.16,False,0.0
2026-03-29,MED034,DC008,95.25,False,0.0
2026-03-29,MED035,DC001,41.46,False,0.0
2026-03-29,MED035,DC002,42.43,False,0.0
2026-03-29,MED035,DC003,21.26,False,0.0
2026-03-29,MED035,DC004,63.89,False,0.0
2026-03-29,MED035,DC005,32.61,False,0.0
2026-03-29,MED035,DC006,37.07,False,0.0
2026-03-29,MED035,DC007,20.67,False,0.0
2026-03-29,MED035,DC008,15.81,False,0.0
2026-03-29,MED036,DC001,64.49,False,0.0
2026-03-29,MED036,DC002,57.22,False,0.0
2026-03-29,MED036,DC003,29.07,False,0.0
2026-03-29,MED036,DC004,10.92,False,0.0
2026-03-29,MED036,DC005,15.63,False,0.0
2026-03-29,MED036,DC006,84.59,False,0.0
2026-03-29,MED036,DC007,33.99,False,0.0
2026-03-29,MED036,DC008,41.66,False,0.0
2026-03-29,MED037,DC001,174.69,False,0.0
2026-03-29,MED037,DC002,90.44,False,0.0
2026-03-29,MED037,DC003,103.38,False,0.0
2026-03-29,MED037,DC004,85.54,False,0.0
2026-03-29,MED037,DC005,163.71,False,0.0
2026-03-29,MED037,DC006,176.0,False,0.0
2026-03-29,MED037,DC007,135.33,False,0.0
2026-03-29,MED037,DC008,136.37,False,0.0
2026-03-29,MED038,DC001,97.48,False,0.0
2026-03-29,MED038,DC002,176.8,False,0.0
2026-03-29,MED038,DC003,124.09,False,0.0
2026-03-29,MED038,DC004,142.46,False,0.0
2026-03-29,MED038,DC005,112.38,False,0.0
2026-03-29,MED038,DC006,107.28,False,0.0
2026-03-29,MED038,DC007,167.88,False,0.0
2026-03-29,MED038,DC008,132.63,False,0.0
2026-03-29,MED039,DC001,32.69,False,0.0
2026-03-29,MED039,DC002,23.68,False,0.0
2026-03-29,MED039,DC003,15.36,False,0.0
2026-03-29,MED039,DC004,17.36,False,0.0
2026-03-29,MED039,DC005,22.53,False,0.0
2026-03-29,MED039,DC006,17.03,False,0.0
2026-03-29,MED039,DC007,13.41,False,0.0
2026-03-29,MED039,DC008,34.73,False,0.0
2026-03-29,MED040,DC001,13.94,False,0.0
2026-03-29,MED040,DC002,27.41,False,0.0
2026-03-29,MED040,DC003,30.52,False,0.0
2026-03-29,MED040,DC004,13.08,False,0.0
2026-03-29,MED040,DC005,59.24,False,0.0
2026-03-29,MED040,DC006,2.65,False,0.0
2026-03-29,MED040,DC007,29.84,False,0.0
2026-03-29,MED040,DC008,29.53,False,0.0
2026-03-30,MED001,DC001,23.06,False,0.0
2026-03-30,MED001,DC002,16.12,False,0.0
2026-03-30,MED001,DC003,28.24,False,0.0
2026-03-30,MED001,DC004,27.52,False,0.0
2026-03-30,MED001,DC005,19.59,False,0.0
2026-03-30,MED001,DC006,27.32,False,0.0
2026-03-30,MED001,DC007,25.46,False,0.0
2026-03-30,MED001,DC008,16.21,False,0.0
2026-03-30,MED002,DC001,24.5,False,0.0
2026-03-30,MED002,DC002,34.1,False,0.0
2026-03-30,MED002,DC003,30.1,False,0.0
2026-03-30,MED002,DC004,25.89,False,0.0
2026-03-30,MED002,DC005,24.48,False,0.0
2026-03-30,MED002,DC006,26.13,False,0.0
2026-03-30,MED002,DC007,26.47,False,0.0
2026-03-30,MED002,DC008,24.54,False,0.0
2026-03-30,MED003,DC001,64.95,False,0.0
2026-03-30,MED003,DC002,105.22,False,0.0
2026-03-30,MED003,DC003,102.86,False,0.0
2026-03-30,MED003,DC004,71.49,False,0.0
2026-03-30,MED003,DC005,91.19,False,0.0
2026-03-30,MED003,DC006,76.68,False,0.0
2026-03-30,MED003,DC007,85.63,False,0.0
2026-03-30,MED003,DC008,84.47,False,0.0
2026-03-30,MED004,DC001,160.92,False,0.0
2026-03-30,MED004,DC002,192.75,False,0.0
2026-03-30,MED004,DC003,160.76,False,0.0
2026-03-30,MED004,DC004,155.94,False,0.0
2026-03-30,MED004,DC005,156.54,False,0.0
2026-03-30,MED004,DC006,180.19,False,0.0
2026-03-30,MED004,DC007,144.89,False,0.0
2026-03-30,MED004,DC008,156.54,False,0.0
2026-03-30,MED005,DC001,88.21,False,0.0
2026-03-30,MED005,DC002,60.84,False,0.0
2026-03-30,MED005,DC003,59.66,False,0.0
2026-03-30,MED005,DC004,103.79,False,0.0
2026-03-30,MED005,DC005,74.5,False,0.0
2026-03-30,MED005,DC006,39.19,False,0.0
2026-03-30,MED005,DC007,48.88,False,0.0
2026-03-30,MED005,DC008,29.47,False,0.0
2026-03-30,MED006,DC001,45.52,False,0.0
2026-03-30,MED006,DC002,39.02,False,0.0
2026-03-30,MED006,DC003,44.27,False,0.0
2026-03-30,MED006,DC004,45.11,False,0.0
2026-03-30,MED006,DC005,29.58,False,0.0
2026-03-30,MED006,DC006,24.52,False,0.0
2026-03-30,MED006,DC007,33.04,False,0.0
2026-03-30,MED006,DC008,25.2,False,0.0
2026-03-30,MED007,DC001,82.4,False,0.0
2026-03-30,MED007,DC002,157.88000000000002,False,0.0
2026-03-30,MED007,DC003,77.41,False,0.0
2026-03-30,MED007,DC004,82.18,False,0.0
2026-03-30,MED007,DC005,78.52,False,0.0
2026-03-30,MED007,DC006,91.97,False,0.0
2026-03-30,MED007,DC007,69.92,False,0.0
2026-03-30,MED007,DC008,46.99,False,0.0
2026-03-30,MED008,DC001,182.36,False,0.0
2026-03-30,MED008,DC002,189.21,False,0.0
2026-03-30,MED008,DC003,182.04,False,0.0
2026-03-30,MED008,DC004,144.78,False,0.0
